order_id,order_date,customer_id,product_id,quantity,unit_price,currency,source_system
146089,2024/04/27,C004778,P99999,1,386,USD,SRC_174
146090,2022.01.14,C008530,P99999,-1,284,EUR,SRC_64
146091,2022/05/02,,P01131,-1,523,PLN,SRC_51
146092,2024.02.22,,P99999,4,296,PLN,SRC_36
146093,03-09-2023,,P00847,2,"275 63,48",EUR,SRC_119
146094,2024.01.04,C006120,P00418,-1,null,EUR,SRC_220
146095,2023.12.17,,P00529,-1,"1230 64,59",EUR,SRC_128
146096,2024.07.07,C004852,P00498,-1,"1251 67,01",USD,SRC_131
146097,11/05/2024,,P00102,-1,null,USD,SRC_215
146098,16/07/2024,,P99999,2,1165,USD,SRC_131
146099,11-10-2023,C002725,P99999,-1,"158 87,38",EUR,SRC_109
146100,12-10-2022,C000862,P99999,1,null,USD,SRC_135
146101,2023.11.02,,P99999,3,null,PLN,SRC_8
146102,15/04/2022,,P99999,2,121,USD,SRC_101
146103,September 20 2022,,P00843,-1,"692 81,21",PLN,SRC_210
146104,2024-06-28,C002986,P99999,4,188,PLN,SRC_136
146105,2023-06-06,,P00908,1,null,PLN,SRC_204
146106,2022-04-21,,P99999,2,null,USD,SRC_97
146107,November 22 2024,,P99999,1,"1167 09,75",EUR,SRC_50
146108,2024-12-07,,P99999,3,423,EUR,SRC_236
146109,2022/05/25,,P99999,2,"891 77,98",PLN,SRC_202
146110,2024.10.18,C000733,P01193,-1,null,EUR,SRC_134
146111,22/05/2023,,P99999,2,null,USD,SRC_65
146112,29/05/2022,,P00109,1,"1162 17,92",USD,SRC_148
146113,2022/10/18,,P01488,1,null,EUR,SRC_41
146114,17-06-2022,,P00872,1,"1003 27,98",USD,SRC_34
146115,24/06/2024,,P01139,-1,"239 63,25",EUR,SRC_162
146116,2024-04-08,C002730,P99999,-1,null,USD,SRC_36
146117,2024-09-30,,P99999,-1,316,PLN,SRC_101
146118,2023.10.21,,P99999,4,null,USD,SRC_132
146119,2023.01.19,C003134,P00514,3,null,USD,SRC_3
146120,23/10/2024,C004679,P00387,2,null,USD,SRC_137
146121,02/08/2023,C008950,P00312,-1,null,EUR,SRC_233
146122,October 01 2022,C003768,P00849,3,null,EUR,SRC_168
146123,2023-11-03,C008914,P99999,-1,"1076 87,31",USD,SRC_139
146124,11-11-2024,C009361,P99999,5,364,PLN,SRC_231
146125,07/10/2024,C002924,P00706,2,"764 66,10",PLN,SRC_247
146126,2022.08.20,C010493,P99999,-1,null,USD,SRC_197
146127,2023-07-03,,P99999,5,"1244 16,39",EUR,SRC_89
146128,2023.08.03,C002039,P00454,-1,267,PLN,SRC_240
146129,2022/01/12,,P00133,-1,408,USD,SRC_132
146130,2022/08/25,,P99999,-1,276,USD,SRC_151
146131,04/06/2024,,P99999,4,330,PLN,SRC_54
146132,10-05-2024,,P00303,-1,474,EUR,SRC_132
146133,2024.11.11,,P00320,-1,null,PLN,SRC_97
146134,2023/08/13,C000413,P99999,-1,null,EUR,SRC_149
146135,2024.04.01,,P00647,2,472,PLN,SRC_185
146136,20-06-2022,C008071,P00024,-1,null,EUR,SRC_222
146137,18/09/2022,C002653,P99999,-1,"936 71,14",PLN,SRC_147
146138,2024-09-09,C007030,P00615,-1,"1020 08,25",USD,SRC_174
146139,2023/01/04,C011600,P99999,-1,"246 23,58",PLN,SRC_60
146140,2023.12.22,,P01469,2,"904 25,05",PLN,SRC_94
146141,2023-01-20,C008132,P99999,4,"1023 64,90",USD,SRC_46
146142,2024.11.07,,P01020,3,"183 21,34",PLN,SRC_152
146143,2024/11/11,,P99999,1,"1252 85,09",USD,SRC_72
146144,2023/11/09,,P01056,-1,"541 49,02",PLN,SRC_25
146145,2024-02-21,,P01412,-1,"468 00,72",USD,SRC_135
146146,07/08/2023,,P99999,5,824,EUR,SRC_9
146147,2022/02/04,C001409,P01235,4,473,EUR,SRC_120
146148,2023-06-11,,P99999,-1,886,EUR,SRC_25
146149,11/01/2024,,P99999,-1,null,USD,SRC_225
146150,29-09-2024,,P99999,2,null,USD,SRC_183
146151,June 19 2024,,P99999,-1,263,USD,SRC_110
146152,2022/10/17,,P01289,1,"801 92,50",EUR,SRC_105
146153,2023/12/19,,P99999,5,582,USD,SRC_170
146154,2023-05-23,,P00482,-1,"119 25,67",USD,SRC_237
146155,August 22 2024,,P99999,3,871,USD,SRC_193
146156,2024/07/07,,P00991,2,1255,PLN,SRC_108
146157,2022.10.13,,P00733,-1,"561 16,04",USD,SRC_144
146158,20-02-2022,C011180,P00553,-1,"670 80,76",EUR,SRC_182
146159,08-08-2024,,P00610,-1,993,EUR,SRC_162
146160,2022-10-30,,P99999,-1,848,PLN,SRC_183
146161,17-06-2022,,P01028,2,null,USD,SRC_46
146162,2024-09-04,,P99999,4,"364 77,41",EUR,SRC_27
146163,2022-06-17,C006935,P99999,-1,"70 18,45",PLN,SRC_239
146164,July 01 2022,,P99999,-1,"1108 15,09",EUR,SRC_160
146165,2023/07/10,,P00527,1,"1314 00,42",PLN,SRC_209
146166,2023-06-09,,P01120,-1,"1223 83,33",USD,SRC_77
146167,2022/03/12,,P01038,-1,743,PLN,SRC_105
146168,25/04/2022,,P00635,-1,1282,PLN,SRC_8
146169,2022-12-20,C011321,P99999,1,428,PLN,SRC_193
146170,31-03-2024,,P99999,3,435,PLN,SRC_108
146171,23-02-2022,C008137,P99999,2,null,EUR,SRC_27
146172,2022-11-23,C008831,P01242,5,781,PLN,SRC_136
146173,2023-03-12,,P99999,-1,86,EUR,SRC_176
146174,2024/12/16,C003573,P99999,-1,"837 57,47",PLN,SRC_39
146175,10/01/2024,,P99999,4,398,PLN,SRC_80
146176,2022.09.22,,P01101,-1,"1346 96,39",PLN,SRC_80
146177,26-05-2023,,P99999,-1,null,PLN,SRC_30
146178,November 16 2022,,P99999,-1,null,PLN,SRC_55
146179,2022/05/24,,P99999,1,1082,EUR,SRC_32
146180,2022-09-04,C002988,P01469,-1,null,PLN,SRC_41
146181,2022.02.25,,P00039,-1,"1332 71,78",USD,SRC_10
146182,05-06-2024,,P99999,-1,947,EUR,SRC_177
146183,2024/11/27,C011752,P99999,-1,null,PLN,SRC_47
146184,02-03-2022,C005591,P01479,5,488,EUR,SRC_22
146185,2024-11-11,C004096,P99999,-1,"753 14,27",USD,SRC_107
146186,2023/09/06,C006563,P00794,5,"534 47,41",EUR,SRC_189
146187,2024/01/30,C010709,P99999,3,null,PLN,SRC_52
146188,February 15 2024,,P99999,-1,"585 88,93",PLN,SRC_159
146189,2022-07-13,,P01315,5,739,USD,SRC_229
146190,13-06-2024,C005226,P99999,4,"881 74,67",EUR,SRC_16
146191,31-03-2022,C001611,P99999,4,314,EUR,SRC_32
146192,15-12-2022,,P99999,1,null,USD,SRC_104
146193,2023.02.24,,P99999,5,null,PLN,SRC_110
146194,2023/05/19,,P99999,3,1461,USD,SRC_110
146195,2023/08/16,C002054,P99999,-1,"196 22,45",EUR,SRC_193
146196,March 12 2022,,P99999,-1,"1465 40,82",USD,SRC_37
146197,2024-04-13,,P00339,3,"368 25,79",EUR,SRC_153
146198,18/05/2022,,P00604,-1,"1295 88,34",USD,SRC_18
146199,2023.01.08,,P00070,-1,"1352 72,91",EUR,SRC_235
146200,2022/07/26,,P99999,-1,1270,USD,SRC_240
146201,June 13 2022,,P00094,-1,"848 67,44",USD,SRC_177
146202,May 28 2023,,P00132,3,242,USD,SRC_236
146203,2022.10.06,,P01284,-1,"1056 49,25",USD,SRC_126
146204,2023/07/30,,P99999,3,50,USD,SRC_127
146205,2024.02.23,C007842,P00860,4,null,USD,SRC_131
146206,2022-06-28,C002653,P01020,-1,993,USD,SRC_119
146207,2024/11/14,,P99999,4,null,USD,SRC_245
146208,2022.07.06,,P00351,2,"1020 88,87",USD,SRC_51
146209,16/11/2024,,P00683,-1,null,PLN,SRC_217
146210,June 05 2024,,P01223,1,383,USD,SRC_198
146211,26/11/2024,,P00193,-1,766,EUR,SRC_29
146212,2023.07.20,,P00190,-1,686,EUR,SRC_180
146213,17/05/2023,,P00652,-1,150,EUR,SRC_246
146214,2022.05.19,,P00259,2,459,USD,SRC_224
146215,16/07/2022,C007499,P99999,-1,null,USD,SRC_48
146216,10/10/2023,,P01412,4,"1462 55,39",USD,SRC_33
146217,2022.10.24,,P99999,3,"1018 52,29",USD,SRC_52
146218,March 22 2024,C009709,P00477,-1,null,USD,SRC_64
146219,11/04/2023,,P00193,-1,"253 42,66",USD,SRC_133
146220,2022.08.04,,P99999,-1,"1460 83,04",EUR,SRC_27
146221,2022.11.07,C002291,P99999,4,635,EUR,SRC_210
146222,2022.06.14,,P99999,-1,null,EUR,SRC_79
146223,25/09/2024,,P99999,-1,null,USD,SRC_248
146224,01-09-2024,,P00204,-1,"513 09,55",USD,SRC_106
146225,15-10-2022,,P99999,5,888,EUR,SRC_229
146226,25/10/2022,,P99999,-1,"1173 30,23",PLN,SRC_18
146227,28-10-2024,,P99999,-1,"24 20,33",PLN,SRC_143
146228,22-07-2022,,P99999,-1,"1156 17,06",USD,SRC_15
146229,2023-01-16,,P01289,1,1211,USD,SRC_122
146230,13-03-2024,,P01073,-1,"1322 87,50",USD,SRC_226
146231,2023-09-11,C002974,P00940,-1,null,USD,SRC_208
146232,27/12/2024,,P99999,-1,null,EUR,SRC_105
146233,2023/04/07,C010941,P01446,-1,null,PLN,SRC_104
146234,May 07 2022,,P00146,2,"331 37,08",EUR,SRC_215
146235,2024-11-02,,P99999,-1,227,EUR,SRC_145
146236,August 23 2024,,P00600,1,820,USD,SRC_80
146237,2024-05-01,C004083,P00650,-1,984,EUR,SRC_10
146238,18-02-2022,,P99999,-1,null,PLN,SRC_139
146239,2022-04-17,,P00383,4,null,USD,SRC_178
146240,15-03-2024,,P00650,-1,"1252 85,06",EUR,SRC_127
146241,29-05-2022,,P99999,2,null,EUR,SRC_116
146242,2024/02/15,,P01350,-1,"1412 99,83",USD,SRC_140
146243,2023.12.23,C000490,P00346,5,"911 06,63",PLN,SRC_48
146244,03-01-2024,,P00826,-1,575,EUR,SRC_55
146245,13-05-2022,C004136,P00806,-1,749,EUR,SRC_246
146246,21-07-2024,C000067,P99999,-1,1290,PLN,SRC_189
146247,2024-09-23,,P99999,3,"1202 34,09",PLN,SRC_27
146248,April 23 2023,C005661,P00307,-1,null,USD,SRC_224
146249,August 10 2023,C001392,P99999,-1,null,EUR,SRC_207
146250,17/07/2024,,P99999,-1,"350 72,68",PLN,SRC_36
146251,2023-04-03,,P00101,4,null,EUR,SRC_92
146252,2022/10/06,C008145,P00165,-1,null,EUR,SRC_102
146253,20/02/2023,,P99999,-1,null,EUR,SRC_232
146254,February 18 2024,,P99999,4,1147,PLN,SRC_247
146255,03-08-2024,C009156,P99999,-1,383,EUR,SRC_143
146256,2022.04.23,C004988,P99999,4,181,PLN,SRC_231
146257,2023-01-13,C002247,P00822,-1,179,PLN,SRC_248
146258,2024-02-23,,P99999,2,"1341 57,77",EUR,SRC_242
146259,July 25 2024,C004869,P00702,-1,null,USD,SRC_16
146260,19/02/2024,,P99999,5,1194,USD,SRC_241
146261,17/11/2023,,P01349,1,330,EUR,SRC_110
146262,2024.08.06,C008446,P00016,4,"449 07,37",USD,SRC_140
146263,2022.09.29,,P01313,4,null,USD,SRC_249
146264,December 16 2023,,P99999,4,"1044 34,24",PLN,SRC_4
146265,2023.08.06,,P00436,2,null,EUR,SRC_117
146266,2022-04-12,,P99999,-1,1018,USD,SRC_229
146267,December 25 2024,,P00224,4,"60 69,54",EUR,SRC_126
146268,2022.01.20,,P99999,3,545,USD,SRC_79
146269,June 21 2023,,P99999,-1,"56 88,42",PLN,SRC_133
146270,02/07/2023,,P99999,-1,183,USD,SRC_158
146271,12-11-2024,,P01050,-1,1140,EUR,SRC_44
146272,March 20 2022,,P00064,-1,223,USD,SRC_29
146273,April 29 2024,,P99999,1,"926 46,41",USD,SRC_174
146274,2022/09/25,,P99999,2,null,EUR,SRC_110
146275,16-05-2023,,P99999,-1,1492,USD,SRC_160
146276,2024/09/30,C011925,P99999,2,1229,EUR,SRC_234
146277,2023-07-24,C010358,P99999,3,1045,PLN,SRC_157
146278,2024-12-11,,P99999,1,27,PLN,SRC_43
146279,July 27 2022,C008682,P99999,1,"561 50,44",USD,SRC_7
146280,2023.07.07,C009839,P99999,-1,85,PLN,SRC_127
146281,15-04-2023,,P99999,-1,1091,EUR,SRC_56
146282,2024.08.09,C004592,P00546,-1,1120,USD,SRC_97
146283,2024.09.06,C000301,P99999,-1,51,USD,SRC_249
146284,17/12/2024,,P99999,5,"816 13,55",PLN,SRC_95
146285,2022.08.17,C011376,P01009,-1,675,PLN,SRC_35
146286,2022/12/30,,P99999,2,56,USD,SRC_1
146287,17/11/2022,C010698,P00042,3,null,EUR,SRC_236
146288,16/09/2022,,P99999,-1,350,EUR,SRC_114
146289,December 30 2022,,P01371,-1,"1477 29,36",EUR,SRC_181
146290,11-12-2024,,P00246,2,null,USD,SRC_128
146291,2023-07-03,,P99999,1,1233,USD,SRC_217
146292,2023.07.23,,P01083,4,null,USD,SRC_147
146293,12/02/2022,,P99999,1,366,USD,SRC_34
146294,2024-12-06,,P99999,2,"1161 97,51",EUR,SRC_182
146295,January 18 2022,C002500,P01341,2,null,PLN,SRC_6
146296,25-04-2024,C004646,P00791,-1,1476,EUR,SRC_143
146297,23-01-2022,,P01112,-1,null,PLN,SRC_74
146298,2023-03-27,,P99999,4,"323 93,55",USD,SRC_135
146299,14/06/2024,,P01278,-1,888,PLN,SRC_15
146300,2024/03/19,,P99999,3,378,USD,SRC_168
146301,2024/02/15,,P00780,-1,1268,USD,SRC_161
146302,2023-08-17,,P99999,2,"605 81,47",EUR,SRC_89
146303,05/01/2024,,P99999,5,1269,PLN,SRC_58
146304,February 10 2023,,P99999,1,"675 77,74",USD,SRC_60
146305,2022-12-30,C010898,P99999,4,"1152 09,86",USD,SRC_36
146306,2024.11.04,,P00127,2,1296,PLN,SRC_64
146307,2024.04.03,C002105,P00903,-1,"673 74,96",USD,SRC_75
146308,2023/08/13,C003084,P99999,-1,null,USD,SRC_222
146309,2022/01/08,C009989,P99999,4,null,USD,SRC_5
146310,2024/11/20,,P00142,-1,null,USD,SRC_66
146311,10/04/2022,C001917,P99999,-1,null,PLN,SRC_28
146312,05-04-2023,C004094,P01198,2,null,PLN,SRC_235
146313,2024-04-25,,P01036,-1,null,EUR,SRC_78
146314,January 31 2023,C005898,P99999,1,null,USD,SRC_222
146315,2024.07.13,,P00875,-1,"201 24,03",PLN,SRC_237
146316,09/11/2024,,P00395,-1,842,PLN,SRC_91
146317,15-08-2023,,P00358,-1,null,EUR,SRC_34
146318,2023.02.12,,P99999,3,"1216 76,53",USD,SRC_160
146319,March 16 2022,C009612,P99999,-1,"868 06,18",EUR,SRC_141
146320,09-07-2023,,P00478,4,null,USD,SRC_183
146321,13-07-2022,C009230,P00698,-1,null,PLN,SRC_86
146322,2024.09.21,C006274,P99999,3,"216 52,60",EUR,SRC_110
146323,04-01-2022,,P00324,4,"1093 25,43",EUR,SRC_221
146324,2022/10/16,,P99999,-1,null,PLN,SRC_121
146325,August 22 2024,C008290,P99999,1,null,PLN,SRC_15
146326,2023.07.08,C001853,P99999,-1,"993 44,81",EUR,SRC_75
146327,2023-03-02,C001399,P00468,-1,1107,EUR,SRC_48
146328,December 20 2024,C011478,P99999,-1,1155,EUR,SRC_74
146329,04-01-2022,,P00085,-1,"879 33,47",EUR,SRC_233
146330,December 10 2024,C000948,P00837,-1,"238 77,17",PLN,SRC_87
146331,2024/12/10,,P00827,-1,null,EUR,SRC_222
146332,05/08/2022,C007358,P00221,-1,1488,EUR,SRC_143
146333,29/08/2024,C002100,P99999,-1,null,EUR,SRC_25
146334,2022.04.20,C011469,P01442,-1,null,EUR,SRC_119
146335,October 20 2022,C000394,P00733,-1,845,PLN,SRC_212
146336,2024.07.26,,P00118,-1,null,PLN,SRC_61
146337,18-09-2022,,P01494,2,null,PLN,SRC_104
146338,2023.05.12,,P99999,2,646,PLN,SRC_157
146339,10-01-2022,,P00482,-1,"767 44,33",EUR,SRC_171
146340,2022.01.15,,P00949,3,"397 59,63",USD,SRC_221
146341,10-09-2024,,P00080,2,256,USD,SRC_193
146342,29/07/2024,,P00244,5,1335,USD,SRC_220
146343,2023-05-15,,P00324,-1,1338,USD,SRC_118
146344,27-03-2024,,P99999,-1,646,PLN,SRC_185
146345,2024/10/15,,P00578,4,null,USD,SRC_189
146346,22/04/2023,C000650,P99999,4,null,EUR,SRC_217
146347,2024/06/26,,P01056,-1,null,USD,SRC_72
146348,2022/03/22,C010418,P99999,-1,530,EUR,SRC_136
146349,20-11-2024,C001358,P01292,4,null,PLN,SRC_143
146350,25-01-2024,,P99999,3,991,PLN,SRC_101
146351,27/06/2022,,P01053,4,"1381 09,62",EUR,SRC_51
146352,2022/05/06,,P99999,-1,null,EUR,SRC_166
146353,07/09/2023,C001809,P99999,-1,476,PLN,SRC_103
146354,2022.07.05,,P01461,2,"703 23,45",PLN,SRC_69
146355,15-03-2022,,P00741,3,"788 53,67",USD,SRC_90
146356,November 14 2023,,P99999,-1,661,PLN,SRC_214
146357,19/05/2022,C004298,P99999,-1,948,USD,SRC_44
146358,2024.12.29,,P99999,3,null,EUR,SRC_32
146359,2024.06.24,C007573,P99999,4,1383,PLN,SRC_168
146360,03-07-2023,C000655,P01130,3,null,EUR,SRC_184
146361,2024-11-09,,P99999,-1,"1042 45,73",USD,SRC_56
146362,January 13 2024,,P00775,5,"840 74,65",USD,SRC_101
146363,2024.08.14,,P00331,1,null,EUR,SRC_77
146364,2022-02-11,,P01016,-1,null,USD,SRC_34
146365,February 27 2022,C005575,P99999,4,"120 79,05",USD,SRC_188
146366,2022.06.19,,P99999,-1,null,PLN,SRC_82
146367,18-10-2022,C005673,P99999,5,null,PLN,SRC_196
146368,July 20 2023,,P00698,3,"1192 38,05",PLN,SRC_154
146369,May 19 2024,,P00693,-1,"883 64,99",USD,SRC_189
146370,21-08-2024,,P99999,2,237,PLN,SRC_173
146371,2023/08/30,,P99999,5,1186,PLN,SRC_226
146372,2022/12/10,,P99999,4,1352,PLN,SRC_237
146373,15-04-2022,,P99999,4,1153,PLN,SRC_245
146374,2023/09/01,,P01125,5,296,EUR,SRC_235
146375,2024.04.02,C010462,P99999,5,"1345 90,29",USD,SRC_28
146376,March 27 2022,,P00830,-1,"572 29,87",USD,SRC_63
146377,2024-11-09,,P99999,3,"959 28,77",PLN,SRC_63
146378,2022.07.20,C008023,P00919,-1,null,EUR,SRC_106
146379,2023.10.15,,P00205,-1,66,USD,SRC_44
146380,2024-02-03,C008801,P99999,-1,null,PLN,SRC_11
146381,17/05/2023,C007359,P00279,-1,null,USD,SRC_74
146382,2023.11.25,C011305,P99999,-1,"21 58,40",PLN,SRC_40
146383,2024.11.11,C004783,P99999,-1,585,PLN,SRC_164
146384,2024-08-17,,P01390,-1,"25 37,97",EUR,SRC_20
146385,2022.10.17,C001142,P00772,4,"489 66,54",PLN,SRC_65
146386,2024/05/25,C010578,P00741,-1,null,USD,SRC_103
146387,2022/08/31,,P00133,-1,null,EUR,SRC_244
146388,23-07-2022,,P00304,4,1464,PLN,SRC_234
146389,2024-02-27,,P01396,-1,null,PLN,SRC_23
146390,2024-12-26,C003124,P99999,-1,"198 37,47",PLN,SRC_189
146391,26/10/2022,,P99999,1,null,PLN,SRC_190
146392,2024/07/02,,P01183,-1,"1344 37,50",USD,SRC_202
146393,January 09 2022,C011086,P99999,-1,"844 83,63",EUR,SRC_201
146394,2024.10.05,,P00967,-1,137,EUR,SRC_144
146395,2022/06/18,C010915,P00719,3,null,EUR,SRC_115
146396,2023-11-23,,P01034,-1,982,EUR,SRC_16
146397,18/08/2023,,P00186,-1,1213,PLN,SRC_128
146398,20/10/2022,,P00722,-1,null,EUR,SRC_232
146399,05/01/2022,,P99999,1,92,USD,SRC_82
146400,11-09-2024,,P99999,-1,464,PLN,SRC_102
146401,28/03/2022,,P01268,1,null,PLN,SRC_96
146402,2024.03.27,,P00152,-1,"713 65,69",USD,SRC_170
146403,22-08-2023,,P01129,-1,null,USD,SRC_136
146404,2024.03.26,,P99999,5,882,EUR,SRC_144
146405,May 05 2024,C008375,P99999,1,null,EUR,SRC_40
146406,2024-06-08,,P00500,-1,null,PLN,SRC_31
146407,11-04-2023,,P99999,1,1481,USD,SRC_107
146408,2023.02.16,,P99999,-1,null,USD,SRC_138
146409,2023/01/12,C009048,P00373,-1,null,USD,SRC_237
146410,11/11/2022,,P99999,5,676,PLN,SRC_94
146411,15-02-2022,C003098,P99999,2,747,EUR,SRC_15
146412,2023.08.13,C001073,P01237,-1,null,USD,SRC_16
146413,2022/05/09,,P00219,1,"297 54,72",PLN,SRC_16
146414,August 30 2022,,P99999,-1,"1244 58,81",PLN,SRC_130
146415,20/03/2022,C008359,P00944,1,"480 95,83",PLN,SRC_150
146416,2022.11.10,,P01232,1,"1027 92,88",USD,SRC_243
146417,2023-06-06,,P00698,1,null,USD,SRC_243
146418,December 03 2022,C005362,P00891,5,"1443 81,06",EUR,SRC_133
146419,03/05/2023,C005327,P00978,-1,null,EUR,SRC_130
146420,April 25 2023,,P00773,-1,1381,PLN,SRC_60
146421,2022/02/24,,P00795,4,"629 74,18",USD,SRC_164
146422,10-02-2022,,P99999,2,1338,USD,SRC_125
146423,29-09-2022,,P99999,5,null,EUR,SRC_147
146424,26/01/2022,C001432,P00859,-1,null,USD,SRC_82
146425,2023-06-22,,P99999,3,null,USD,SRC_186
146426,2023-02-11,C010578,P99999,-1,null,EUR,SRC_180
146427,2024-10-03,,P00185,3,null,EUR,SRC_199
146428,October 22 2024,,P99999,-1,null,PLN,SRC_59
146429,September 01 2022,,P99999,-1,"1048 61,03",USD,SRC_247
146430,August 07 2024,,P00488,1,548,USD,SRC_155
146431,21-09-2023,,P00440,4,"523 60,48",PLN,SRC_154
146432,24-06-2022,,P99999,-1,null,EUR,SRC_21
146433,2023-08-13,,P99999,-1,"1030 11,09",PLN,SRC_201
146434,2023/07/13,C009074,P00208,-1,1483,EUR,SRC_135
146435,2022-12-10,,P01169,2,1270,USD,SRC_247
146436,2022/09/17,,P99999,5,"996 01,34",PLN,SRC_43
146437,January 21 2024,,P99999,-1,"899 44,64",PLN,SRC_226
146438,February 28 2024,,P99999,1,null,EUR,SRC_206
146439,01/01/2022,,P01137,-1,null,EUR,SRC_92
146440,2023-04-24,,P00598,-1,"71 07,92",PLN,SRC_10
146441,June 10 2022,,P00931,-1,862,PLN,SRC_172
146442,2024.11.27,,P00252,-1,null,PLN,SRC_167
146443,24/05/2023,,P99999,-1,"492 30,37",PLN,SRC_210
146444,2023-09-19,,P99999,3,null,PLN,SRC_7
146445,2023.07.18,,P00165,2,858,USD,SRC_169
146446,2022/10/31,,P01372,-1,null,USD,SRC_93
146447,29-10-2022,,P99999,4,null,PLN,SRC_35
146448,November 04 2024,,P00423,-1,"965 32,08",EUR,SRC_109
146449,2024.07.29,C008947,P01256,-1,null,USD,SRC_47
146450,2023.03.12,,P99999,2,"1103 74,51",EUR,SRC_185
146451,May 31 2024,,P00279,2,null,EUR,SRC_113
146452,16/07/2024,,P00282,3,236,EUR,SRC_73
146453,2022.10.11,,P00554,1,"95 25,46",USD,SRC_95
146454,2024-05-13,C010481,P00793,4,117,USD,SRC_57
146455,09/05/2024,C000903,P99999,1,"97 67,38",PLN,SRC_26
146456,2022/02/22,,P99999,4,"1246 82,85",PLN,SRC_122
146457,2023/09/30,,P99999,4,198,EUR,SRC_234
146458,July 11 2024,,P01109,-1,null,EUR,SRC_40
146459,2022/04/21,C000434,P99999,-1,"1157 63,80",EUR,SRC_240
146460,21/05/2024,,P00855,2,"566 02,95",PLN,SRC_152
146461,2024.01.09,,P99999,1,"845 42,40",EUR,SRC_26
146462,01-12-2024,,P01071,-1,null,USD,SRC_10
146463,29-03-2023,,P99999,-1,null,USD,SRC_249
146464,2023/12/11,,P99999,2,null,USD,SRC_30
146465,December 29 2023,,P99999,1,"196 17,76",USD,SRC_159
146466,2024.06.17,,P00480,-1,"436 63,49",EUR,SRC_188
146467,2023/01/25,,P00190,4,null,PLN,SRC_46
146468,22-12-2023,C006263,P00344,-1,"375 71,60",USD,SRC_45
146469,17-10-2023,C005677,P01365,4,1062,PLN,SRC_184
146470,2022-02-04,C010292,P01404,5,178,EUR,SRC_34
146471,2023-09-02,C007860,P99999,1,"420 16,48",PLN,SRC_10
146472,08/05/2023,C008200,P00424,2,905,EUR,SRC_124
146473,2024-09-22,C007357,P99999,-1,1203,PLN,SRC_103
146474,2023-12-15,,P99999,-1,null,USD,SRC_144
146475,2023.01.06,C005813,P00137,-1,null,EUR,SRC_34
146476,2024/10/17,,P01242,-1,null,EUR,SRC_63
146477,March 15 2023,C006698,P00743,-1,"554 81,38",PLN,SRC_4
146478,14/10/2024,,P99999,-1,"381 85,10",PLN,SRC_236
146479,2023-03-02,,P99999,-1,910,PLN,SRC_159
146480,26-05-2023,,P01147,-1,null,PLN,SRC_81
146481,August 30 2022,C006312,P00718,-1,1046,EUR,SRC_189
146482,19-08-2023,,P00774,-1,null,USD,SRC_61
146483,27-03-2022,,P01065,-1,null,PLN,SRC_131
146484,July 08 2024,,P01006,3,null,PLN,SRC_48
146485,2024.03.18,,P00521,-1,"635 23,43",EUR,SRC_92
146486,30-11-2023,C004164,P99999,1,"1446 39,60",PLN,SRC_112
146487,2022/12/25,,P99999,-1,153,PLN,SRC_208
146488,2022/02/02,,P99999,5,"1296 16,74",EUR,SRC_227
146489,2022-05-13,C009681,P00610,-1,"656 40,64",USD,SRC_190
146490,08/02/2022,,P99999,-1,1220,PLN,SRC_188
146491,03-02-2022,,P01125,4,767,USD,SRC_34
146492,2024.01.02,C007834,P01332,3,151,USD,SRC_249
146493,August 21 2024,,P99999,-1,null,EUR,SRC_154
146494,June 08 2022,,P99999,1,"402 99,47",EUR,SRC_18
146495,June 01 2022,,P00782,5,null,EUR,SRC_143
146496,July 28 2022,,P00141,4,"745 75,42",EUR,SRC_3
146497,August 01 2023,,P99999,-1,"496 48,15",USD,SRC_243
146498,2024.09.25,,P99999,-1,null,USD,SRC_237
146499,2024-05-17,C008587,P99999,4,null,USD,SRC_44
146500,19/09/2023,,P01410,4,"585 32,37",USD,SRC_35
146501,23-10-2023,C003328,P99999,4,null,EUR,SRC_69
146502,07/08/2023,C005770,P99999,-1,null,USD,SRC_37
146503,2022.02.21,,P01470,3,"840 97,03",PLN,SRC_211
146504,2023/12/24,C006537,P99999,-1,"266 67,08",USD,SRC_52
146505,2024/07/23,C011331,P99999,4,1050,EUR,SRC_100
146506,03-01-2022,,P01166,-1,522,USD,SRC_174
146507,2024/09/09,,P99999,-1,"740 02,90",USD,SRC_204
146508,2023.02.03,,P00227,1,621,EUR,SRC_234
146509,May 18 2022,C006682,P99999,-1,1471,PLN,SRC_230
146510,10-07-2022,C010256,P00705,3,null,PLN,SRC_57
146511,20/02/2023,,P00080,5,116,EUR,SRC_64
146512,2023/05/01,C001339,P00195,5,"891 76,59",EUR,SRC_42
146513,July 16 2023,,P99999,-1,null,USD,SRC_209
146514,2024/09/07,,P99999,4,"1184 85,23",USD,SRC_137
146515,2022.09.07,C003517,P01465,5,935,EUR,SRC_96
146516,2023-11-17,,P00941,-1,null,USD,SRC_219
146517,2022/04/13,C008638,P00724,-1,"329 79,42",PLN,SRC_236
146518,29/10/2024,C011625,P01423,-1,1084,PLN,SRC_26
146519,February 26 2023,C002420,P99999,5,1174,EUR,SRC_100
146520,2023.07.19,,P00135,-1,null,USD,SRC_219
146521,2022-10-26,,P00761,2,null,USD,SRC_151
146522,2023.06.23,,P00328,-1,1139,USD,SRC_137
146523,2022-11-01,,P00961,1,1131,USD,SRC_212
