customer_id,customer_name,country,signup_date,source_system
C009630,Customer_9630,France,30/06/2021,SRC_60
C009631,Customer_9631,UK,June 23 2023,SRC_220
C009632,Customer_9632,United Kingdom,2018.09.10,SRC_174
C009633,Customer_9633,FR,2018-05-25,SRC_134
C009634,Customer_9634,UK,September 27 2020,SRC_145
C009635,Customer_9635,FR,August 06 2019,SRC_228
C009636,Customer_9636,,13/03/2018,SRC_243
C009637,Customer_9637,UK,2019-09-06,SRC_145
C009638,Customer_9638,France,2022.03.15,SRC_174
C009639,Customer_9639,PL,2022-06-29,SRC_118
C009640,Customer_9640,,June 02 2018,SRC_165
C009641,Customer_9641,France,2018/04/08,SRC_18
C009642,Customer_9642,Germany,18/03/2019,SRC_10
C009643,Customer_9643,PL,28-04-2020,SRC_218
C009644,Customer_9644,United Kingdom,2020.11.01,SRC_157
C009645,Customer_9645,PL,February 16 2023,SRC_154
C009646,Customer_9646,France,2019-11-02,SRC_98
C009647,Customer_9647,UK,30-10-2018,SRC_167
C009648,Customer_9648,United Kingdom,2020/08/31,SRC_210
C009649,Customer_9649,United Kingdom,2018/10/25,SRC_153
C009650,Customer_9650,UK,2022/03/28,SRC_157
C009651,Customer_9651,UK,2019-04-06,SRC_218
C009652,Customer_9652,Germany,2020-07-07,SRC_123
C009653,Customer_9653,Polska,16/10/2019,SRC_236
C009654,Customer_9654,FR,2018-06-22,SRC_230
C009655,Customer_9655,,31/05/2019,SRC_131
C009656,Customer_9656,United Kingdom,March 13 2023,SRC_192
C009657,Customer_9657,DE,January 15 2020,SRC_200
C009658,Customer_9658,PL,2021.07.16,SRC_159
C009659,Customer_9659,,August 20 2021,SRC_189
C009660,Customer_9660,,28/12/2022,SRC_229
C009661,Customer_9661,,2019-08-19,SRC_103
C009662,Customer_9662,United Kingdom,10/09/2019,SRC_178
C009663,Customer_9663,,2018-04-16,SRC_43
C009664,Customer_9664,FR,2018.08.06,SRC_67
C009665,Customer_9665,FR,2022.09.13,SRC_129
C009666,Customer_9666,,20/08/2021,SRC_190
C009667,Customer_9667,DE,July 05 2023,SRC_4
C009668,Customer_9668,,2022/09/04,SRC_211
C009669,Customer_9669,PL,2022.10.14,SRC_113
C009670,Customer_9670,UK,2020.11.18,SRC_46
C009671,Customer_9671,Germany,04/03/2023,SRC_116
C009672,Customer_9672,,2023/03/23,SRC_65
C009673,Customer_9673,France,20-07-2023,SRC_232
C009674,Customer_9674,,2020-12-04,SRC_114
C009675,Customer_9675,PL,January 21 2021,SRC_82
C009676,Customer_9676,France,April 02 2023,SRC_199
C009677,Customer_9677,PL,2022-11-13,SRC_37
C009678,Customer_9678,,07-10-2023,SRC_156
C009679,Customer_9679,France,20-09-2019,SRC_79
C009680,Customer_9680,UK,22-06-2022,SRC_16
C009681,Customer_9681,,13-07-2019,SRC_204
C009682,Customer_9682,UK,2022/07/01,SRC_185
C009683,Customer_9683,Polska,2022.03.27,SRC_31
C009684,Customer_9684,France,2018-04-20,SRC_88
C009685,Customer_9685,United Kingdom,2023-07-12,SRC_166
C009686,Customer_9686,,2022-10-04,SRC_86
C009687,Customer_9687,FR,18-06-2022,SRC_132
C009688,Customer_9688,PL,2020-04-04,SRC_177
C009689,Customer_9689,FR,2022.03.29,SRC_121
C009690,Customer_9690,,2022/02/15,SRC_17
C009691,Customer_9691,UK,25-03-2023,SRC_135
C009692,Customer_9692,United Kingdom,20/05/2019,SRC_195
C009693,Customer_9693,DE,01-07-2019,SRC_176
C009694,Customer_9694,Germany,2020.09.02,SRC_173
C009695,Customer_9695,DE,December 07 2018,SRC_203
C009696,Customer_9696,PL,14-12-2018,SRC_155
C009697,Customer_9697,Polska,07-12-2020,SRC_6
C009698,Customer_9698,,2022-12-08,SRC_239
C009699,Customer_9699,Polska,2023-04-15,SRC_178
C009700,Customer_9700,,June 28 2022,SRC_224
C009701,Customer_9701,Polska,12/02/2022,SRC_11
C009702,Customer_9702,France,2023/03/30,SRC_27
C009703,Customer_9703,PL,2023.04.15,SRC_15
C009704,Customer_9704,DE,15/07/2020,SRC_109
C009705,Customer_9705,,2022/03/08,SRC_114
C009706,Customer_9706,,April 03 2022,SRC_180
C009707,Customer_9707,UK,April 17 2021,SRC_22
C009708,Customer_9708,PL,2021-09-03,SRC_24
C009709,Customer_9709,PL,2018-01-03,SRC_174
C009710,Customer_9710,France,2018-07-28,SRC_128
C009711,Customer_9711,,2022-01-23,SRC_186
C009712,Customer_9712,UK,2018.02.18,SRC_13
C009713,Customer_9713,UK,2021/11/26,SRC_74
C009714,Customer_9714,,24/04/2023,SRC_176
C009715,Customer_9715,United Kingdom,2019-12-21,SRC_21
C009716,Customer_9716,PL,07-12-2019,SRC_231
C009717,Customer_9717,France,01-02-2022,SRC_203
C009718,Customer_9718,,2023.04.23,SRC_166
C009719,Customer_9719,France,2021/09/29,SRC_59
C009720,Customer_9720,,2022.09.26,SRC_153
C009721,Customer_9721,France,2021.06.20,SRC_213
C009722,Customer_9722,UK,20/11/2021,SRC_99
C009723,Customer_9723,,2020/11/22,SRC_167
C009724,Customer_9724,UK,2018.08.19,SRC_22
C009725,Customer_9725,FR,2021-03-10,SRC_90
C009726,Customer_9726,United Kingdom,2022.12.11,SRC_11
C009727,Customer_9727,Germany,16/01/2019,SRC_62
C009728,Customer_9728,France,July 30 2020,SRC_203
C009729,Customer_9729,FR,2022/06/08,SRC_147
C009730,Customer_9730,,January 07 2023,SRC_137
C009731,Customer_9731,Polska,2022-03-24,SRC_215
C009732,Customer_9732,,2021.08.04,SRC_128
C009733,Customer_9733,Polska,2023.02.19,SRC_154
C009734,Customer_9734,PL,27-01-2022,SRC_77
C009735,Customer_9735,,21-05-2022,SRC_131
C009736,Customer_9736,Polska,2021.01.31,SRC_151
C009737,Customer_9737,,23-05-2018,SRC_15
C009738,Customer_9738,United Kingdom,14-10-2021,SRC_103
C009739,Customer_9739,UK,2021/03/06,SRC_12
C009740,Customer_9740,Germany,2022.12.25,SRC_68
C009741,Customer_9741,Germany,20-04-2018,SRC_159
C009742,Customer_9742,,24/11/2022,SRC_47
C009743,Customer_9743,DE,12/03/2022,SRC_82
C009744,Customer_9744,UK,2022/12/13,SRC_152
C009745,Customer_9745,Polska,2019-02-03,SRC_24
C009746,Customer_9746,PL,2023.10.24,SRC_205
C009747,Customer_9747,Polska,2023.12.29,SRC_106
C009748,Customer_9748,FR,27-09-2023,SRC_142
C009749,Customer_9749,Germany,29/06/2020,SRC_20
C009750,Customer_9750,United Kingdom,02-01-2022,SRC_106
C009751,Customer_9751,Polska,2023/08/11,SRC_54
C009752,Customer_9752,PL,2023/02/03,SRC_178
C009753,Customer_9753,United Kingdom,2021/01/31,SRC_240
C009754,Customer_9754,,2018-02-04,SRC_227
C009755,Customer_9755,UK,2019/08/29,SRC_220
C009756,Customer_9756,FR,20/12/2020,SRC_89
C009757,Customer_9757,,2023/07/22,SRC_239
C009758,Customer_9758,UK,2018.02.05,SRC_218
C009759,Customer_9759,Germany,29-04-2021,SRC_212
C009760,Customer_9760,UK,October 19 2023,SRC_236
C009761,Customer_9761,,2019/02/22,SRC_157
C009762,Customer_9762,UK,2018.09.21,SRC_121
C009763,Customer_9763,DE,February 21 2021,SRC_79
C009764,Customer_9764,FR,2018.01.21,SRC_45
C009765,Customer_9765,,October 12 2020,SRC_246
C009766,Customer_9766,Polska,2023/05/28,SRC_141
C009767,Customer_9767,DE,28/04/2023,SRC_21
C009768,Customer_9768,DE,2022-10-27,SRC_118
C009769,Customer_9769,UK,2023.08.07,SRC_138
C009770,Customer_9770,PL,2021.01.16,SRC_205
C009771,Customer_9771,UK,January 12 2020,SRC_115
C009772,Customer_9772,FR,25-08-2023,SRC_167
C009773,Customer_9773,,07-02-2023,SRC_139
C009774,Customer_9774,,March 04 2023,SRC_85
C009775,Customer_9775,DE,2021.02.15,SRC_132
C009776,Customer_9776,DE,2023.01.26,SRC_248
C009777,Customer_9777,Polska,2020.08.23,SRC_2
C009778,Customer_9778,Polska,2019/07/12,SRC_240
C009779,Customer_9779,,May 22 2020,SRC_228
C009780,Customer_9780,PL,06-09-2021,SRC_112
C009781,Customer_9781,UK,2023.02.02,SRC_170
C009782,Customer_9782,Polska,2020.05.05,SRC_97
C009783,Customer_9783,United Kingdom,15-10-2023,SRC_7
C009784,Customer_9784,Polska,2019.09.20,SRC_216
C009785,Customer_9785,,2021.03.18,SRC_123
C009786,Customer_9786,,September 19 2020,SRC_185
C009787,Customer_9787,Germany,2022-07-26,SRC_236
C009788,Customer_9788,Polska,January 15 2022,SRC_142
C009789,Customer_9789,FR,2019/07/12,SRC_34
C009790,Customer_9790,United Kingdom,September 12 2018,SRC_8
C009791,Customer_9791,FR,05-10-2021,SRC_65
C009792,Customer_9792,,2018.05.04,SRC_248
C009793,Customer_9793,United Kingdom,February 23 2019,SRC_9
C009794,Customer_9794,UK,June 19 2019,SRC_163
C009795,Customer_9795,DE,15/09/2020,SRC_14
C009796,Customer_9796,United Kingdom,2022/12/08,SRC_46
C009797,Customer_9797,France,04-10-2018,SRC_106
C009798,Customer_9798,UK,2021.03.10,SRC_117
C009799,Customer_9799,Germany,10/09/2022,SRC_221
C009800,Customer_9800,Polska,07/03/2019,SRC_161
C009801,Customer_9801,Polska,08-05-2020,SRC_179
C009802,Customer_9802,PL,07-07-2023,SRC_217
C009803,Customer_9803,UK,23-06-2023,SRC_195
C009804,Customer_9804,PL,June 07 2022,SRC_20
C009805,Customer_9805,Germany,2021.05.08,SRC_160
C009806,Customer_9806,,19-09-2021,SRC_103
C009807,Customer_9807,FR,2020.08.06,SRC_111
C009808,Customer_9808,Germany,2021-04-29,SRC_134
C009809,Customer_9809,PL,2019/11/08,SRC_219
C009810,Customer_9810,,10/11/2023,SRC_87
C009811,Customer_9811,UK,08/11/2018,SRC_235
C009812,Customer_9812,,April 11 2022,SRC_150
C009813,Customer_9813,PL,18-07-2021,SRC_70
C009814,Customer_9814,FR,2023.11.25,SRC_45
C009815,Customer_9815,,17/08/2023,SRC_178
C009816,Customer_9816,,March 19 2021,SRC_227
C009817,Customer_9817,PL,06/09/2021,SRC_12
C009818,Customer_9818,United Kingdom,2018/11/21,SRC_57
C009819,Customer_9819,UK,2023-03-01,SRC_203
C009820,Customer_9820,UK,2020/05/08,SRC_41
C009821,Customer_9821,PL,May 01 2020,SRC_242
C009822,Customer_9822,FR,November 13 2023,SRC_76
C009823,Customer_9823,UK,2022/12/18,SRC_124
C009824,Customer_9824,,14/05/2022,SRC_110
C009825,Customer_9825,,16/10/2021,SRC_121
C009826,Customer_9826,UK,December 08 2023,SRC_190
C009827,Customer_9827,FR,2018/04/30,SRC_63
C009828,Customer_9828,UK,26-01-2018,SRC_234
C009829,Customer_9829,France,13-01-2023,SRC_58
C009830,Customer_9830,DE,2022-11-28,SRC_245
C009831,Customer_9831,PL,24/07/2022,SRC_171
C009832,Customer_9832,,21/07/2020,SRC_69
C009833,Customer_9833,Germany,February 17 2022,SRC_63
C009834,Customer_9834,Germany,08/10/2022,SRC_50
C009835,Customer_9835,UK,January 30 2023,SRC_165
C009836,Customer_9836,PL,2018.08.18,SRC_85
C009837,Customer_9837,United Kingdom,23-10-2021,SRC_92
C009838,Customer_9838,,09/04/2023,SRC_16
C009839,Customer_9839,UK,09/03/2023,SRC_191
C009840,Customer_9840,UK,29-11-2019,SRC_89
C009841,Customer_9841,France,2018.04.03,SRC_182
C009842,Customer_9842,UK,2020-11-08,SRC_196
C009843,Customer_9843,UK,2021.09.18,SRC_87
C009844,Customer_9844,DE,09-08-2022,SRC_155
C009845,Customer_9845,United Kingdom,January 17 2023,SRC_167
C009846,Customer_9846,PL,2021-04-15,SRC_27
C009847,Customer_9847,FR,07-05-2023,SRC_138
C009848,Customer_9848,Polska,13-01-2022,SRC_108
C009849,Customer_9849,DE,2022/06/26,SRC_118
C009850,Customer_9850,United Kingdom,December 02 2023,SRC_216
C009851,Customer_9851,Germany,06-04-2022,SRC_3
C009852,Customer_9852,DE,14-02-2021,SRC_172
C009853,Customer_9853,DE,November 02 2022,SRC_192
C009854,Customer_9854,United Kingdom,28/04/2020,SRC_183
C009855,Customer_9855,UK,2018/10/16,SRC_42
C009856,Customer_9856,DE,2021.09.14,SRC_137
C009857,Customer_9857,France,2022-11-28,SRC_3
C009858,Customer_9858,FR,25/10/2019,SRC_174
C009859,Customer_9859,,2020.12.08,SRC_150
C009860,Customer_9860,,16/02/2021,SRC_108
C009861,Customer_9861,DE,May 11 2018,SRC_106
C009862,Customer_9862,PL,16/08/2021,SRC_16
C009863,Customer_9863,Polska,2019/06/12,SRC_13
C009864,Customer_9864,United Kingdom,30-09-2020,SRC_131
C009865,Customer_9865,PL,26/04/2019,SRC_185
C009866,Customer_9866,,2023-08-06,SRC_222
C009867,Customer_9867,FR,12-08-2019,SRC_58
C009868,Customer_9868,United Kingdom,December 28 2021,SRC_141
C009869,Customer_9869,,2018.08.07,SRC_229
C009870,Customer_9870,,2018-11-07,SRC_139
C009871,Customer_9871,PL,2019.04.25,SRC_210
C009872,Customer_9872,United Kingdom,April 26 2020,SRC_72
C009873,Customer_9873,United Kingdom,August 28 2021,SRC_118
C009874,Customer_9874,PL,2019/06/14,SRC_168
C009875,Customer_9875,France,05/07/2023,SRC_131
C009876,Customer_9876,France,2018.10.18,SRC_238
C009877,Customer_9877,FR,07-02-2022,SRC_111
C009878,Customer_9878,,February 16 2022,SRC_179
C009879,Customer_9879,,2021.04.26,SRC_246
C009880,Customer_9880,France,27-10-2021,SRC_88
C009881,Customer_9881,,2022.02.28,SRC_7
C009882,Customer_9882,Germany,2021/08/20,SRC_62
C009883,Customer_9883,FR,03-07-2019,SRC_182
C009884,Customer_9884,Polska,2022-12-20,SRC_77
C009885,Customer_9885,,2022.02.02,SRC_230
C009886,Customer_9886,Polska,07-07-2020,SRC_89
C009887,Customer_9887,UK,05/07/2021,SRC_190
C009888,Customer_9888,Germany,2019-08-11,SRC_242
C009889,Customer_9889,France,2023/12/10,SRC_250
C009890,Customer_9890,,2019-11-03,SRC_101
C009891,Customer_9891,Germany,2019-01-30,SRC_157
C009892,Customer_9892,UK,2019.01.15,SRC_214
C009893,Customer_9893,Germany,2023.07.06,SRC_182
C009894,Customer_9894,DE,02/08/2021,SRC_16
C009895,Customer_9895,United Kingdom,2018/06/15,SRC_35
C009896,Customer_9896,France,29-04-2022,SRC_226
C009897,Customer_9897,DE,13/03/2023,SRC_7
C009898,Customer_9898,,2019.08.03,SRC_244
C009899,Customer_9899,PL,2020/02/12,SRC_93
C009900,Customer_9900,United Kingdom,2019/12/07,SRC_240
C009901,Customer_9901,Polska,2019/11/22,SRC_73
C009902,Customer_9902,DE,2018/02/09,SRC_180
C009903,Customer_9903,UK,March 31 2020,SRC_60
C009904,Customer_9904,DE,01-04-2018,SRC_65
C009905,Customer_9905,Polska,2019/12/23,SRC_23
C009906,Customer_9906,,2018.06.08,SRC_184
C009907,Customer_9907,UK,December 19 2021,SRC_147
C009908,Customer_9908,Germany,2018/09/08,SRC_7
C009909,Customer_9909,DE,14-05-2023,SRC_234
C009910,Customer_9910,DE,29/12/2018,SRC_205
C009911,Customer_9911,United Kingdom,2019.09.23,SRC_78
C009912,Customer_9912,FR,2018-02-03,SRC_142
C009913,Customer_9913,,2018-12-23,SRC_53
C009914,Customer_9914,DE,2020.08.13,SRC_206
C009915,Customer_9915,,February 11 2022,SRC_18
C009916,Customer_9916,United Kingdom,27-05-2020,SRC_197
C009917,Customer_9917,,2022/11/07,SRC_46
C009918,Customer_9918,France,18-10-2022,SRC_107
C009919,Customer_9919,Polska,January 31 2020,SRC_62
C009920,Customer_9920,DE,2019-06-11,SRC_197
C009921,Customer_9921,Polska,2019-09-10,SRC_198
C009922,Customer_9922,UK,2018/12/20,SRC_182
C009923,Customer_9923,United Kingdom,2023-08-21,SRC_58
C009924,Customer_9924,PL,2019.01.13,SRC_152
C009925,Customer_9925,DE,21/05/2018,SRC_159
C009926,Customer_9926,,27-07-2018,SRC_140
C009927,Customer_9927,,15-10-2018,SRC_98
C009928,Customer_9928,FR,2021.05.22,SRC_41
C009929,Customer_9929,United Kingdom,25-04-2019,SRC_28
C009930,Customer_9930,,28-05-2018,SRC_40
C009931,Customer_9931,Polska,07/06/2020,SRC_83
C009932,Customer_9932,FR,2020-04-27,SRC_114
C009933,Customer_9933,UK,August 14 2020,SRC_226
C009934,Customer_9934,FR,2023-06-27,SRC_77
C009935,Customer_9935,Polska,2023-06-07,SRC_3
C009936,Customer_9936,United Kingdom,13-01-2019,SRC_30
C009937,Customer_9937,,2023.05.17,SRC_10
C009938,Customer_9938,Germany,2018-05-04,SRC_62
C009939,Customer_9939,United Kingdom,2019-10-13,SRC_196
C009940,Customer_9940,United Kingdom,2021.01.20,SRC_152
C009941,Customer_9941,Germany,2022-10-27,SRC_246
C009942,Customer_9942,France,2018.11.10,SRC_229
C009943,Customer_9943,,April 29 2023,SRC_89
C009944,Customer_9944,PL,July 25 2023,SRC_89
C009945,Customer_9945,UK,2022/01/06,SRC_221
C009946,Customer_9946,France,15/09/2019,SRC_20
C009947,Customer_9947,FR,2020-05-05,SRC_101
C009948,Customer_9948,PL,2020/03/13,SRC_128
C009949,Customer_9949,,2018-11-11,SRC_167
C009950,Customer_9950,PL,2021/07/16,SRC_194
C009951,Customer_9951,France,07/05/2018,SRC_195
C009952,Customer_9952,,02/04/2022,SRC_16
C009953,Customer_9953,FR,June 23 2022,SRC_6
C009954,Customer_9954,PL,15-11-2021,SRC_156
C009955,Customer_9955,DE,08-07-2022,SRC_221
C009956,Customer_9956,FR,2022/06/15,SRC_155
C009957,Customer_9957,United Kingdom,15/07/2019,SRC_56
C009958,Customer_9958,France,2018-08-31,SRC_127
C009959,Customer_9959,Polska,27-07-2021,SRC_210
C009960,Customer_9960,PL,19-04-2018,SRC_127
C009961,Customer_9961,Polska,2021/01/28,SRC_13
C009962,Customer_9962,,20/09/2022,SRC_64
C009963,Customer_9963,UK,2020.06.04,SRC_56
C009964,Customer_9964,PL,2022.07.22,SRC_228
C009965,Customer_9965,,2023.07.04,SRC_74
C009966,Customer_9966,,26-11-2023,SRC_50
C009967,Customer_9967,,02/12/2019,SRC_120
C009968,Customer_9968,Germany,22-01-2018,SRC_127
C009969,Customer_9969,UK,06-08-2019,SRC_218
C009970,Customer_9970,Germany,2019/08/03,SRC_96
C009971,Customer_9971,,2021/10/15,SRC_71
C009972,Customer_9972,Germany,2021-07-19,SRC_55
C009973,Customer_9973,,14-04-2019,SRC_245
C009974,Customer_9974,FR,09/04/2018,SRC_236
C009975,Customer_9975,DE,29/10/2023,SRC_200
C009976,Customer_9976,United Kingdom,October 21 2022,SRC_139
C009977,Customer_9977,,24-04-2020,SRC_182
C009978,Customer_9978,France,March 11 2020,SRC_225
C009979,Customer_9979,,28/02/2020,SRC_244
C009980,Customer_9980,United Kingdom,2023-12-19,SRC_9
C009981,Customer_9981,DE,August 22 2020,SRC_66
C009982,Customer_9982,France,31-01-2022,SRC_80
C009983,Customer_9983,FR,2022.09.21,SRC_133
C009984,Customer_9984,FR,2023/05/19,SRC_69
C009985,Customer_9985,Polska,29/05/2022,SRC_126
C009986,Customer_9986,Polska,2019-06-18,SRC_103
C009987,Customer_9987,United Kingdom,March 09 2019,SRC_86
C009988,Customer_9988,Germany,22-11-2019,SRC_114
C009989,Customer_9989,France,2022-06-25,SRC_32
C009990,Customer_9990,DE,07-01-2022,SRC_78
C009991,Customer_9991,PL,2023-10-02,SRC_29
C009992,Customer_9992,DE,2020-11-02,SRC_95
C009993,Customer_9993,France,01-01-2020,SRC_29
C009994,Customer_9994,DE,2020/05/27,SRC_98
C009995,Customer_9995,Polska,October 25 2018,SRC_138
C009996,Customer_9996,FR,2019-04-30,SRC_79
C009997,Customer_9997,FR,08/05/2018,SRC_225
C009998,Customer_9998,FR,2018-11-08,SRC_133
C009999,Customer_9999,,November 13 2019,SRC_192
C010000,Customer_10000,PL,2021.09.25,SRC_87
C010001,Customer_10001,DE,2022.04.02,SRC_233
C010002,Customer_10002,DE,2019/12/20,SRC_102
C010003,Customer_10003,,October 07 2020,SRC_130
C010004,Customer_10004,DE,August 06 2020,SRC_116
C010005,Customer_10005,Polska,2020-12-29,SRC_51
C010006,Customer_10006,DE,2021/01/21,SRC_176
C010007,Customer_10007,Germany,2021.02.24,SRC_217
C010008,Customer_10008,,2021/12/21,SRC_106
C010009,Customer_10009,FR,2018-04-28,SRC_60
C010010,Customer_10010,PL,2018-12-20,SRC_154
C010011,Customer_10011,FR,18/07/2019,SRC_128
C010012,Customer_10012,UK,22-06-2020,SRC_97
C010013,Customer_10013,,2023.04.16,SRC_176
C010014,Customer_10014,UK,2019/02/10,SRC_220
C010015,Customer_10015,France,April 30 2020,SRC_205
C010016,Customer_10016,,07-08-2020,SRC_95
C010017,Customer_10017,PL,2021/08/23,SRC_162
C010018,Customer_10018,France,29-03-2018,SRC_50
C010019,Customer_10019,DE,2018/05/01,SRC_155
C010020,Customer_10020,,December 15 2018,SRC_175
C010021,Customer_10021,Germany,16-05-2018,SRC_30
C010022,Customer_10022,Polska,February 14 2020,SRC_206
C010023,Customer_10023,DE,20/03/2018,SRC_71
C010024,Customer_10024,,28-10-2020,SRC_70
C010025,Customer_10025,United Kingdom,April 25 2023,SRC_9
C010026,Customer_10026,PL,17/09/2022,SRC_208
C010027,Customer_10027,France,2021/09/16,SRC_170
C010028,Customer_10028,,2021/10/05,SRC_32
C010029,Customer_10029,DE,13-01-2020,SRC_245
C010030,Customer_10030,Germany,2020.11.10,SRC_157
C010031,Customer_10031,FR,19-10-2022,SRC_85
C010032,Customer_10032,DE,2019-07-21,SRC_190
C010033,Customer_10033,France,December 19 2021,SRC_34
C010034,Customer_10034,France,05/11/2021,SRC_129
C010035,Customer_10035,PL,2018-02-19,SRC_107
C010036,Customer_10036,Polska,05/01/2023,SRC_70
C010037,Customer_10037,DE,04-03-2023,SRC_170
C010038,Customer_10038,DE,30-07-2021,SRC_48
C010039,Customer_10039,United Kingdom,2021/07/06,SRC_31
C010040,Customer_10040,FR,21-05-2020,SRC_59
C010041,Customer_10041,UK,2022.09.27,SRC_233
C010042,Customer_10042,,2023/06/16,SRC_24
C010043,Customer_10043,PL,2018-08-06,SRC_114
C010044,Customer_10044,PL,21-03-2023,SRC_248
C010045,Customer_10045,Polska,2019/05/29,SRC_183
C010046,Customer_10046,,2021/03/08,SRC_168
C010047,Customer_10047,Germany,January 11 2023,SRC_244
C010048,Customer_10048,Polska,2020-09-07,SRC_220
C010049,Customer_10049,DE,20-05-2021,SRC_73
C010050,Customer_10050,Polska,27/03/2021,SRC_161
C010051,Customer_10051,United Kingdom,2021/07/07,SRC_90
C010052,Customer_10052,UK,2020/04/07,SRC_55
C010053,Customer_10053,France,2019/11/24,SRC_137
C010054,Customer_10054,France,January 11 2022,SRC_169
C010055,Customer_10055,France,2019/05/26,SRC_54
C010056,Customer_10056,PL,July 22 2019,SRC_227
C010057,Customer_10057,Germany,2022.03.30,SRC_164
C010058,Customer_10058,France,2023-04-19,SRC_212
C010059,Customer_10059,Polska,31-10-2021,SRC_144
C010060,Customer_10060,UK,23-09-2018,SRC_222
C010061,Customer_10061,France,2018/06/03,SRC_228
C010062,Customer_10062,,2021-02-11,SRC_239
C010063,Customer_10063,PL,2023/06/21,SRC_148
C010064,Customer_10064,Polska,April 21 2019,SRC_31
C010065,Customer_10065,Polska,May 16 2021,SRC_66
C010066,Customer_10066,DE,2022/04/13,SRC_167
C010067,Customer_10067,Polska,27-02-2019,SRC_220
C010068,Customer_10068,,2020-09-14,SRC_195
C010069,Customer_10069,,2023.02.17,SRC_205
C010070,Customer_10070,DE,2019/12/08,SRC_197
C010071,Customer_10071,DE,28/06/2023,SRC_246
C010072,Customer_10072,,2021/10/10,SRC_48
C010073,Customer_10073,United Kingdom,2023/07/29,SRC_172
C010074,Customer_10074,France,12-04-2021,SRC_173
C010075,Customer_10075,France,2023-02-21,SRC_15
C010076,Customer_10076,France,2019/05/11,SRC_38
C010077,Customer_10077,Germany,19/09/2020,SRC_86
C010078,Customer_10078,Polska,2019-10-05,SRC_193
C010079,Customer_10079,,07-05-2018,SRC_249
C010080,Customer_10080,UK,November 11 2019,SRC_124
C010081,Customer_10081,,05-09-2018,SRC_105
C010082,Customer_10082,FR,2022/08/15,SRC_5
C010083,Customer_10083,UK,2022.10.29,SRC_234
C010084,Customer_10084,United Kingdom,30-05-2020,SRC_166
C010085,Customer_10085,Germany,2023-02-25,SRC_105
C010086,Customer_10086,DE,2022/07/07,SRC_136
C010087,Customer_10087,UK,2019/03/21,SRC_1
C010088,Customer_10088,PL,2020/02/13,SRC_191
C010089,Customer_10089,France,2018/02/09,SRC_152
C010090,Customer_10090,PL,2023-01-05,SRC_208
C010091,Customer_10091,United Kingdom,20-06-2023,SRC_199
C010092,Customer_10092,PL,2023/12/02,SRC_132
C010093,Customer_10093,FR,16-11-2022,SRC_58
C010094,Customer_10094,UK,May 30 2018,SRC_205
C010095,Customer_10095,PL,10/10/2023,SRC_70
C010096,Customer_10096,,16-01-2021,SRC_40
C010097,Customer_10097,FR,2023/07/08,SRC_78
C010098,Customer_10098,,December 09 2022,SRC_240
C010099,Customer_10099,UK,2022.08.06,SRC_16
C010100,Customer_10100,France,2021/03/19,SRC_222
C010101,Customer_10101,DE,October 25 2021,SRC_82
C010102,Customer_10102,France,June 30 2019,SRC_121
C010103,Customer_10103,FR,2022/01/16,SRC_71
C010104,Customer_10104,Polska,20/09/2023,SRC_129
C010105,Customer_10105,Polska,04-01-2023,SRC_70
C010106,Customer_10106,France,07-05-2023,SRC_90
C010107,Customer_10107,PL,15/06/2018,SRC_79
C010108,Customer_10108,Germany,27/06/2019,SRC_16
C010109,Customer_10109,UK,27/11/2022,SRC_102
C010110,Customer_10110,,2020-07-13,SRC_56
C010111,Customer_10111,UK,2022/05/13,SRC_244
C010112,Customer_10112,DE,15/11/2021,SRC_244
C010113,Customer_10113,Germany,21/12/2022,SRC_62
C010114,Customer_10114,PL,May 16 2018,SRC_193
C010115,Customer_10115,DE,2018/06/10,SRC_98
C010116,Customer_10116,United Kingdom,2021-10-04,SRC_111
C010117,Customer_10117,,05/11/2021,SRC_166
C010118,Customer_10118,UK,January 18 2021,SRC_103
C010119,Customer_10119,France,2022-02-16,SRC_33
C010120,Customer_10120,Germany,March 30 2020,SRC_195
C010121,Customer_10121,,2018-04-12,SRC_185
C010122,Customer_10122,Germany,May 09 2020,SRC_186
C010123,Customer_10123,FR,05/05/2020,SRC_35
C010124,Customer_10124,France,15/11/2022,SRC_56
C010125,Customer_10125,DE,15/06/2019,SRC_137
C010126,Customer_10126,Germany,28/06/2022,SRC_198
C010127,Customer_10127,,August 03 2020,SRC_36
C010128,Customer_10128,United Kingdom,2023/07/30,SRC_46
C010129,Customer_10129,UK,12-10-2021,SRC_54
C010130,Customer_10130,Polska,25/05/2018,SRC_208
C010131,Customer_10131,United Kingdom,2023/04/16,SRC_179
C010132,Customer_10132,PL,29-01-2018,SRC_178
C010133,Customer_10133,,02/07/2021,SRC_168
C010134,Customer_10134,United Kingdom,2020-10-25,SRC_53
C010135,Customer_10135,France,2018.02.15,SRC_51
C010136,Customer_10136,United Kingdom,13/08/2020,SRC_175
C010137,Customer_10137,Polska,09/10/2023,SRC_137
C010138,Customer_10138,DE,February 12 2022,SRC_163
C010139,Customer_10139,Polska,2019.06.08,SRC_166
C010140,Customer_10140,France,2018.02.21,SRC_119
C010141,Customer_10141,United Kingdom,2022-12-07,SRC_152
C010142,Customer_10142,,2022/03/03,SRC_174
C010143,Customer_10143,Polska,May 10 2023,SRC_147
C010144,Customer_10144,FR,2018/03/09,SRC_161
C010145,Customer_10145,FR,2021.04.26,SRC_217
